origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2017-04,gradient boosting,6,2017-10,-0.3985760974555516,-0.4000628493107893,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.0014867518552376668,0.004990745179502391
2017-04,ordinary least squares,12,2018-04,-0.41374279512865264,-0.3243152732387839,100,0.29790177654109473,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.08942752188986874,0.30019130106641867
2017-04,ridge,12,2018-04,-0.53203314879556,-0.3243152732387839,100,0.29790177654109473,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.20771787555677607,0.6972696771686487
2017-04,random forest,12,2018-04,-0.4231625613136114,-0.3243152732387839,100,0.29790177654109473,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.09884728807482751,0.331811677065282
2017-04,gradient boosting,12,2018-04,-0.5436357595759155,-0.3243152732387839,100,0.29790177654109473,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.21932048633713158,0.7362174502067024
2017-05,ordinary least squares,1,2017-06,-1.7431811778157118,-1.4315393177924614,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.31164186002325045,1.0489823582243656
2017-05,ridge,1,2017-06,-1.7367473201425832,-1.4315393177924614,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.3052080023501218,1.0273260788210308
2017-05,random forest,1,2017-06,-1.7082048065355855,-1.4315393177924614,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.27666548874312413,0.931252357431723
2017-05,gradient boosting,1,2017-06,-1.7007691537824712,-1.4315393177924614,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.2692298359900098,0.9062240491058856
2017-05,ordinary least squares,3,2017-08,-1.406221490891218,-1.283633113388049,101,0.2970897056369691,4,"sin_year, cos_year, year_fraction, flux_lag12",0.12258837750316909,0.4126308491246305
2017-05,ridge,3,2017-08,-1.4104891046423746,-1.283633113388049,101,0.2970897056369691,4,"sin_year, cos_year, year_fraction, flux_lag12",0.12685599125432567,0.4269955802822002
2017-05,random forest,3,2017-08,-1.4254955131679226,-1.283633113388049,101,0.2970897056369691,4,"sin_year, cos_year, year_fraction, flux_lag12",0.14186239977987358,0.477506951900997
2017-05,gradient boosting,3,2017-08,-1.39744831143071,-1.283633113388049,101,0.2970897056369691,4,"sin_year, cos_year, year_fraction, flux_lag12",0.11381519804266094,0.38310044368127055
2017-05,ordinary least squares,6,2017-11,-0.30000118886810656,-0.1306877936767514,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",0.16931339519135516,0.5699066375536043
2017-05,ridge,6,2017-11,-0.280033892614954,-0.1306877936767514,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",0.14934609893820258,0.5026969837881125
