date,fch4_mean,fch4_n,fch4_sd,fch4_se,frac_site_aggregated,frac_tga100a,frac_li7700,n_analyzers,is_mixed
2012-06-21,101.25509090909091,33,14.780040515767448,2.5728748079150408,1.0,0.0,0.0,1,False
2012-06-22,92.59892857142857,28,34.78778243912288,6.5742729283813635,1.0,0.0,0.0,1,False
2012-06-24,97.30994871794873,39,35.90083580609577,5.748734557689683,1.0,0.0,0.0,1,False
2012-06-27,108.127,14,20.688347139987172,5.529193349748325,1.0,0.0,0.0,1,False
2012-06-28,122.91036666666668,30,17.383543126173684,3.1737862331897335,1.0,0.0,0.0,1,False
2012-06-29,131.8614074074074,27,39.369979154621454,7.576756020970217,1.0,0.0,0.0,1,False
2012-06-30,105.30339130434783,23,44.418452558633305,9.261887608585397,1.0,0.0,0.0,1,False
2012-07-01,157.0098888888889,9,94.56706260300736,31.522354201002454,1.0,0.0,0.0,1,False
2012-07-07,116.69115,20,44.902056992238236,10.040405176421444,1.0,0.0,0.0,1,False
2012-07-08,140.3029230769231,26,45.53621360449117,8.930386220939605,1.0,0.0,0.0,1,False
2012-07-09,123.30260714285714,28,38.13609356204802,7.207044252905031,1.0,0.0,0.0,1,False
2012-07-10,126.62294444444446,18,24.012880995470216,5.659890329240855,1.0,0.0,0.0,1,False
2012-07-14,131.81527272727274,22,22.317846024206123,4.758180759874957,1.0,0.0,0.0,1,False
2012-07-15,114.24483333333335,12,34.26274019406593,9.890801137109086,1.0,0.0,0.0,1,False
2012-07-16,145.7105652173913,23,12.095736847884908,2.5221354814252903,1.0,0.0,0.0,1,False
2012-07-17,114.32061538461538,39,32.69032799147606,5.234641868557824,1.0,0.0,0.0,1,False
2012-07-18,118.0868,20,58.55836371168062,13.094048191047476,1.0,0.0,0.0,1,False
2012-07-19,157.0088,10,57.53804813010449,18.19512842115224,1.0,0.0,0.0,1,False
2012-07-20,165.4213076923077,13,43.16902723671339,11.97293393952859,1.0,0.0,0.0,1,False
2012-07-21,144.7219375,32,39.214549167153066,6.932218409316802,1.0,0.0,0.0,1,False
2012-07-23,175.0670882352941,34,139.79161239141635,23.97406373991791,1.0,0.0,0.0,1,False
2012-07-24,170.5261176470588,17,52.78717977037885,12.802771639514106,1.0,0.0,0.0,1,False
2012-07-25,134.665375,24,18.72514590368071,3.8222544019320286,1.0,0.0,0.0,1,False
2012-07-26,138.4841818181818,22,76.36396155482191,16.280851307240326,1.0,0.0,0.0,1,False
2012-07-27,101.96197297297297,37,45.73049008684012,7.518046259254197,1.0,0.0,0.0,1,False
2012-07-30,145.71107692307692,26,17.48443407588149,3.4289796360402445,1.0,0.0,0.0,1,False
2012-07-31,189.83409090909092,11,165.66473202311622,49.949796101404665,1.0,0.0,0.0,1,False
2012-08-01,156.2815,18,16.413341543319167,3.8686617024039522,1.0,0.0,0.0,1,False
2012-08-02,166.250875,32,41.06546295678205,7.259416832326389,1.0,0.0,0.0,1,False
2012-08-04,125.03313333333334,30,13.332605091779076,2.4341895196918784,1.0,0.0,0.0,1,False
2012-08-05,133.6915294117647,34,20.20562722734991,3.465236481407463,1.0,0.0,0.0,1,False
2012-08-06,141.541875,32,32.5898768715072,5.761130733469342,1.0,0.0,0.0,1,False
2012-08-07,123.96866666666666,24,63.73337748687149,13.00952120225167,1.0,0.0,0.0,1,False
2012-08-08,103.047,8,37.8583485225801,13.384947482420051,1.0,0.0,0.0,1,False
2012-08-09,115.95020833333332,24,25.213158557248857,5.146614439095583,1.0,0.0,0.0,1,False
2012-08-10,116.95145833333333,24,36.203496844052495,7.390007847699146,1.0,0.0,0.0,1,False
2012-08-11,147.18345454545454,11,21.4171512408333,6.457514067648966,1.0,0.0,0.0,1,False
2012-08-12,132.09565,20,16.318233806244574,3.6488680063498,1.0,0.0,0.0,1,False
2012-08-13,150.802375,32,21.81867705955225,3.857033626332189,1.0,0.0,0.0,1,False
2012-08-14,125.53088235294118,17,45.08643441613335,10.935066551776536,1.0,0.0,0.0,1,False
2012-08-16,122.66808333333334,36,19.72264645147806,3.28710774191301,1.0,0.0,0.0,1,False
2012-08-17,100.62636,25,79.05389073383212,15.810778146766424,1.0,0.0,0.0,1,False
2012-08-18,104.511625,16,45.93919731394966,11.484799328487416,1.0,0.0,0.0,1,False
2012-08-19,107.60505,20,25.26917881629714,5.650360156883807,1.0,0.0,0.0,1,False
2012-08-20,113.92226315789475,19,9.885977739775921,2.2679988381987304,1.0,0.0,0.0,1,False
2012-08-26,142.05635,20,15.868432437671583,3.5482893626996352,1.0,0.0,0.0,1,False
2012-08-27,125.66572222222223,18,50.249645628022385,11.843955058598528,1.0,0.0,0.0,1,False
2012-08-30,115.2942,15,25.890117629816096,6.684799627441919,1.0,0.0,0.0,1,False
2012-08-31,99.96704545454546,22,35.577037133357685,7.585049802642011,1.0,0.0,0.0,1,False
2012-09-03,182.27366666666666,9,206.95497502838631,68.98499167612877,1.0,0.0,0.0,1,False
2012-09-04,141.42976923076924,13,75.37339532747818,20.904818589156957,1.0,0.0,0.0,1,False
2012-09-05,78.24145833333334,24,120.49073552008925,24.595068396404947,1.0,0.0,0.0,1,False
2012-09-06,84.36671428571428,21,11.467572912970105,2.50242956719575,1.0,0.0,0.0,1,False
2012-09-07,90.58613636363636,44,13.08303399950238,1.9723415861732796,1.0,0.0,0.0,1,False
2012-09-08,93.83262068965517,29,14.310643215587568,2.6574197314496666,1.0,0.0,0.0,1,False
2012-09-09,76.83257894736842,19,11.370402764857882,2.608549294703735,1.0,0.0,0.0,1,False
2012-09-11,89.27881818181818,11,10.86397555978641,3.2756118784911625,1.0,0.0,0.0,1,False
2012-09-12,81.73664864864864,37,11.541288251837923,1.897376100801372,1.0,0.0,0.0,1,False
2012-09-13,77.70791176470588,34,14.580805760599867,2.5005875581806194,1.0,0.0,0.0,1,False
2012-09-14,58.49095238095238,21,29.14440261092375,6.3598300499441285,1.0,0.0,0.0,1,False
2012-09-16,73.96821875,32,21.126068591006113,3.734596590128138,1.0,0.0,0.0,1,False
2012-09-17,74.99090625,32,20.515621673942682,3.626683801475645,1.0,0.0,0.0,1,False
2012-09-18,75.2389,10,8.351797018207122,2.6410701132937264,1.0,0.0,0.0,1,False
2012-09-19,73.7669090909091,11,18.627143621363665,5.616295118920472,1.0,0.0,0.0,1,False
2012-09-20,64.2440625,32,15.2080401314939,2.6884270763841225,1.0,0.0,0.0,1,False
2012-09-22,66.79986363636364,22,11.548287637631471,2.4621031970236698,1.0,0.0,0.0,1,False
2012-09-23,74.00305263157895,19,35.066558165981846,8.044820175963466,1.0,0.0,0.0,1,False
2012-09-24,67.37484375,32,16.966488948302263,2.999279847067786,1.0,0.0,0.0,1,False
2012-09-25,53.04461111111111,18,10.631809597169127,2.505941554147502,1.0,0.0,0.0,1,False
2012-09-26,52.22923529411765,17,7.712156114938056,1.8704726037142787,1.0,0.0,0.0,1,False
2012-09-28,54.987909090909085,11,36.76629312414986,11.08545447500261,1.0,0.0,0.0,1,False
2012-09-29,39.9113,10,12.891774233983465,4.076736966006023,1.0,0.0,0.0,1,False
2012-10-05,44.808,15,10.018965123347677,2.5868856712638992,1.0,0.0,0.0,1,False
2012-10-06,41.22603448275862,29,7.192528000257124,1.3356189193556613,1.0,0.0,0.0,1,False
2012-10-07,46.478500000000004,8,9.882337274147245,3.493933850261049,1.0,0.0,0.0,1,False
2012-10-08,34.791333333333334,9,4.613777031890466,1.537925677296822,1.0,0.0,0.0,1,False
2012-10-09,32.53230434782609,23,12.65631801776482,2.6390247355942296,1.0,0.0,0.0,1,False
2012-10-10,37.6826875,32,11.222225463374295,1.9838279312890772,1.0,0.0,0.0,1,False
2012-10-11,38.650757575757574,33,8.294734538512609,1.443927945239042,1.0,0.0,0.0,1,False
2012-10-14,38.56411111111111,27,13.535264563165061,2.6048628796987168,1.0,0.0,0.0,1,False
2012-10-18,25.347416666666664,12,9.085054334738537,2.6226292828818356,1.0,0.0,0.0,1,False
2012-10-19,27.74707692307692,13,9.915094296589235,2.7499523759548494,1.0,0.0,0.0,1,False
2012-10-21,31.063,15,9.929688032791939,2.563834425602551,1.0,0.0,0.0,1,False
2012-10-22,30.260214285714284,14,6.1809209443075925,1.651920607738162,1.0,0.0,0.0,1,False
2012-11-07,21.673235294117646,17,3.4882647105941467,0.8460284618761345,1.0,0.0,0.0,1,False
2012-11-08,26.047,24,4.303965512226461,0.8785432812909387,1.0,0.0,0.0,1,False
2012-11-09,22.983847826086958,46,5.70602126789428,0.8413069375997789,1.0,0.0,0.0,1,False
2012-11-10,22.798666666666666,9,14.048724363799012,4.682908121266338,1.0,0.0,0.0,1,False
2012-11-11,19.33484,25,7.500470950102621,1.5000941900205242,1.0,0.0,0.0,1,False
2012-11-12,20.423972972972972,37,6.795196315889002,1.1171233928732467,1.0,0.0,0.0,1,False
2012-11-15,20.8674,35,5.260297733689493,0.8891526021532896,1.0,0.0,0.0,1,False
2012-11-19,23.06925,16,11.04187017070327,2.7604675426758174,1.0,0.0,0.0,1,False
2012-11-20,20.433272727272726,11,4.785267664215013,1.4428124876019628,1.0,0.0,0.0,1,False
2012-11-22,26.028,20,14.103807772520529,3.153707292094579,1.0,0.0,0.0,1,False
2012-11-23,20.506295454545455,44,4.05291940474693,0.6110005895952781,1.0,0.0,0.0,1,False
2012-11-24,15.43975,8,4.226513380688964,1.494298136130423,1.0,0.0,0.0,1,False
2012-11-25,20.058309523809523,42,5.541586034693235,0.8550852892563113,1.0,0.0,0.0,1,False
2012-11-26,14.10790625,32,5.013816133119948,0.8863258468379072,1.0,0.0,0.0,1,False
2012-11-27,21.20212,25,4.257595646997648,0.8515191293995296,1.0,0.0,0.0,1,False
2012-11-28,22.7739,10,13.766779954739679,4.353438070332714,1.0,0.0,0.0,1,False
2012-11-29,16.25775,36,5.517475175036391,0.9195791958393985,1.0,0.0,0.0,1,False
2012-11-30,12.493714285714287,14,4.817001835303645,1.2873978927976797,1.0,0.0,0.0,1,False
2012-12-02,14.904375,8,3.766584922996276,1.3316888704828382,1.0,0.0,0.0,1,False
2012-12-03,19.47533333333333,18,6.920511167791683,1.6311801253409108,1.0,0.0,0.0,1,False
2012-12-04,12.215916666666667,36,10.980048116925536,1.8300080194875894,1.0,0.0,0.0,1,False
2012-12-06,19.298965517241378,29,9.57183877126303,1.777445837605905,1.0,0.0,0.0,1,False
2012-12-07,11.12546875,32,5.233185577572662,0.9251052522773171,1.0,0.0,0.0,1,False
2012-12-08,8.608833333333333,12,5.596216024054002,1.6154884139654377,1.0,0.0,0.0,1,False
2012-12-10,12.398136363636365,22,10.168013283005516,2.1678277158501382,1.0,0.0,0.0,1,False
2012-12-11,12.780772727272728,22,14.843481708534616,3.1646409334709804,1.0,0.0,0.0,1,False
2012-12-12,12.462625,8,10.67340238881545,3.77361760373205,1.0,0.0,0.0,1,False
2012-12-13,12.746064516129032,31,5.423123355505778,0.9740217081940723,1.0,0.0,0.0,1,False
2012-12-14,12.274600000000001,10,9.462312028956418,2.992245794271141,1.0,0.0,0.0,1,False
2012-12-17,14.6655,14,2.970426795286133,0.7938799543181148,1.0,0.0,0.0,1,False
2012-12-19,18.53511111111111,9,4.1452253390028275,1.3817417796676092,1.0,0.0,0.0,1,False
2012-12-20,15.694097560975608,41,8.706773021059174,1.3597694966090348,1.0,0.0,0.0,1,False
2012-12-21,9.207666666666666,12,8.706227576055003,2.5132714173307495,1.0,0.0,0.0,1,False
2012-12-22,15.05408695652174,23,7.555959050571479,1.575526374069163,1.0,0.0,0.0,1,False
2012-12-23,13.705558823529413,34,7.867393543169275,1.3492468614128401,1.0,0.0,0.0,1,False
2012-12-24,4.620631578947369,19,16.01246429160916,3.67351124653568,1.0,0.0,0.0,1,False
2013-04-16,23.817666666666668,12,25.389914133312256,7.329436879784658,1.0,0.0,0.0,1,False
2013-04-17,14.874,15,18.750420212434097,4.841337681143213,1.0,0.0,0.0,1,False
2013-04-18,16.892206896551723,29,51.422985741077824,9.549008727263162,1.0,0.0,0.0,1,False
2013-04-19,6.021636363636364,33,25.39816945153009,4.4212538036879705,1.0,0.0,0.0,1,False
2013-04-20,7.261625,8,19.199630286153948,6.788094385807034,1.0,0.0,0.0,1,False
2013-04-22,13.629135135135135,37,22.881483284236328,3.761692679972913,1.0,0.0,0.0,1,False
2013-04-23,9.870297297297299,37,8.135949445601378,1.3375418496244498,1.0,0.0,0.0,1,False
2013-04-24,12.35525,8,12.014342699457178,4.24771159714263,1.0,0.0,0.0,1,False
2013-04-25,9.445772727272727,22,4.432100329058428,0.9449269651151935,1.0,0.0,0.0,1,False
2013-04-26,6.1638125,16,5.079133839790009,1.2697834599475022,1.0,0.0,0.0,1,False
2013-04-28,7.774692307692309,13,9.61972443632193,2.668031516230203,1.0,0.0,0.0,1,False
2013-04-29,3.739666666666667,9,1.8059172184792966,0.6019724061597655,1.0,0.0,0.0,1,False
2013-04-30,10.381695652173914,23,10.45533842952438,2.1800887664006927,1.0,0.0,0.0,1,False
2013-05-01,10.352674418604652,43,14.5782325872399,2.223159627530273,1.0,0.0,0.0,1,False
2013-05-02,5.800025641025641,39,21.65281874987907,3.4672258910943103,1.0,0.0,0.0,1,False
2013-05-03,5.3191951219512195,41,18.07846925242775,2.823382552339138,1.0,0.0,0.0,1,False
2013-05-05,7.430736842105263,38,5.190097711334591,0.8419450265402155,1.0,0.0,0.0,1,False
2013-05-06,14.7276,10,14.132139392966026,4.468974869276199,1.0,0.0,0.0,1,False
2013-05-07,2.163111111111111,9,10.47939501407935,3.4931316713597833,1.0,0.0,0.0,1,False
2013-05-09,8.977500000000001,10,9.957590463226198,3.148866587096591,1.0,0.0,0.0,1,False
2013-05-11,15.835324324324326,37,18.525196418293017,3.0455235308002044,1.0,0.0,0.0,1,False
2013-05-12,19.025199999999998,35,12.861494791910967,2.173989409110442,1.0,0.0,0.0,1,False
2013-05-14,29.111736842105266,19,47.06063516930059,10.796450153779862,1.0,0.0,0.0,1,False
2013-05-15,24.362131578947366,38,14.551116212726539,2.3605027510673784,1.0,0.0,0.0,1,False
2013-05-16,20.07596,25,16.910694400979914,3.3821388801959826,1.0,0.0,0.0,1,False
2013-05-17,18.105733333333333,15,13.773179856241658,3.55621974716956,1.0,0.0,0.0,1,False
2013-06-03,32.14746153846154,13,8.810378478584074,2.4435593354445606,1.0,0.0,0.0,1,False
2013-06-04,40.1250625,16,10.538409585693344,2.634602396423336,1.0,0.0,0.0,1,False
2013-06-09,32.35677777777778,9,10.16205510437945,3.3873517014598167,1.0,0.0,0.0,1,False
2013-06-10,46.18793333333333,15,9.262479939956428,2.3915620368021013,1.0,0.0,0.0,1,False
2013-06-11,51.6418,10,6.837252856390657,2.1621291964686615,1.0,0.0,0.0,1,False
2013-06-12,44.448692307692305,26,11.448030257714139,2.245143449087886,1.0,0.0,0.0,1,False
2013-06-13,44.834125,24,10.611493466632835,2.1660620335106535,1.0,0.0,0.0,1,False
2013-06-15,50.622176470588236,17,8.01113996441279,1.9429868385224023,1.0,0.0,0.0,1,False
2013-06-16,60.2337,20,10.281752288194337,2.2990697044216546,1.0,0.0,0.0,1,False
2014-01-13,10.39075,12,31.01294189418054,8.952665175483679,1.0,0.0,0.0,1,False
2014-01-14,15.85053125,32,16.774319327538088,2.965308736572687,1.0,0.0,0.0,1,False
2014-01-16,11.069333333333335,27,41.724609327571436,8.029904809035113,1.0,0.0,0.0,1,False
2014-01-17,10.853772727272728,22,9.9513767649163,2.1216406550047324,1.0,0.0,0.0,1,False
2014-01-18,7.787428571428571,21,10.323925118729932,2.252865158363613,1.0,0.0,0.0,1,False
2014-01-19,14.943193548387097,31,12.862571268139082,2.310185997455037,1.0,0.0,0.0,1,False
2014-01-20,10.516146341463415,41,14.083632385789143,2.1994938507448945,1.0,0.0,0.0,1,False
2014-01-22,7.382615384615385,39,40.503704309875936,6.485783393407584,1.0,0.0,0.0,1,False
2014-01-23,0.9043750000000004,8,21.360710401091197,7.552151587786801,1.0,0.0,0.0,1,False
2014-01-24,-11.00155,20,51.641116797083306,11.547304759228448,1.0,0.0,0.0,1,False
2014-01-25,9.510121212121215,33,59.69021297120115,10.390732357523087,1.0,0.0,0.0,1,False
2014-01-26,-5.3092173913043474,23,38.8651124133861,8.103936142139545,1.0,0.0,0.0,1,False
2014-01-27,-6.3058387096774196,31,39.49656750495058,7.093792935747553,1.0,0.0,0.0,1,False
2014-01-28,13.764962962962963,27,39.92185982977003,7.682965506422744,1.0,0.0,0.0,1,False
2014-01-29,-1.1607999999999996,10,21.43388540916773,6.777989700002009,1.0,0.0,0.0,1,False
2014-01-30,8.895314285714285,35,52.65116691225227,8.89967154646226,1.0,0.0,0.0,1,False
2014-02-25,4.45952380952381,21,16.581705333345685,3.6184247543575982,1.0,0.0,0.0,1,False
2014-02-26,7.802208333333333,24,14.847166692025692,3.0306652101257487,1.0,0.0,0.0,1,False
2014-02-27,5.490692307692308,13,7.692437470059098,2.1334982870460437,1.0,0.0,0.0,1,False
2014-03-01,7.549675675675676,37,8.548144987377391,1.4053063792642093,1.0,0.0,0.0,1,False
2014-03-02,7.414999999999999,19,4.061201450583586,0.9317035111818233,1.0,0.0,0.0,1,False
2014-03-04,6.8502777777777775,18,6.9845551444139575,1.6462754353954985,1.0,0.0,0.0,1,False
2014-03-07,7.585142857142857,21,7.931393895688918,1.7307720425478643,1.0,0.0,0.0,1,False
2014-03-08,6.661888888888889,18,8.133648417233402,1.9171193172043228,1.0,0.0,0.0,1,False
2014-03-09,15.26775,8,11.135379790174584,3.936951280360041,1.0,0.0,0.0,1,False
2014-03-10,0.11726666666666699,15,24.783606887464565,6.399099782273446,1.0,0.0,0.0,1,False
2014-03-11,4.474261904761905,42,16.570250359560454,2.556845140190736,1.0,0.0,0.0,1,False
2014-03-12,6.381176470588236,17,5.011004193713249,1.2153470341819286,1.0,0.0,0.0,1,False
2014-05-26,28.867655172413794,29,9.796621350080203,1.8191869145956698,1.0,0.0,0.0,1,False
2014-05-27,30.040545454545455,22,7.366422260935557,1.570526503009376,1.0,0.0,0.0,1,False
2014-06-01,30.526521739130434,23,8.967995270402442,1.8699562790745832,1.0,0.0,0.0,1,False
2014-06-03,50.261900000000004,10,5.572036321370013,1.7620325980715188,1.0,0.0,0.0,1,False
2014-06-04,45.66884615384615,13,7.546848634210993,2.0931192091394704,1.0,0.0,0.0,1,False
2014-06-06,53.91645714285714,35,9.873578758016583,1.6689394193469635,1.0,0.0,0.0,1,False
2014-06-07,51.08715151515151,33,14.174283800516195,2.4674260988446792,1.0,0.0,0.0,1,False
2014-06-09,61.330799999999996,15,15.797016762667564,4.078772189438058,1.0,0.0,0.0,1,False
2014-06-12,50.05444444444444,9,16.453884230715182,5.484628076905061,1.0,0.0,0.0,1,False
2014-06-13,61.72277777777778,18,14.502033247122748,3.4181620166777544,1.0,0.0,0.0,1,False
2014-06-14,59.49955555555555,9,14.153424374609056,4.717808124869685,1.0,0.0,0.0,1,False
2014-06-16,49.184363636363635,11,19.870522686999088,5.991188012820052,1.0,0.0,0.0,1,False
2014-06-17,49.597032258064516,31,8.394713989505025,1.5077351415134426,1.0,0.0,0.0,1,False
2014-06-18,59.70327999999999,25,18.512575650351845,3.702515130070369,1.0,0.0,0.0,1,False
2014-06-19,63.44954545454545,11,18.955637247867116,5.715339673932753,1.0,0.0,0.0,1,False
2014-06-25,64.27775,28,22.930757869960186,4.333505907010846,1.0,0.0,0.0,1,False
2014-07-02,88.7064,15,19.931914759285632,5.146398261382604,1.0,0.0,0.0,1,False
2014-07-03,83.3302962962963,27,49.26039531355075,9.480167498221968,1.0,0.0,0.0,1,False
2014-07-06,158.531,12,164.43253328617513,47.46758367815266,1.0,0.0,0.0,1,False
2014-07-07,112.50705555555555,18,37.16332878377352,8.759480598157156,1.0,0.0,0.0,1,False
2014-07-08,103.04646341463415,41,26.404667078092046,4.123716189001863,1.0,0.0,0.0,1,False
2014-07-09,100.03942857142856,14,34.21446035436858,9.144199165671955,1.0,0.0,0.0,1,False
2014-07-15,86.081,14,15.178893377115676,4.056729894824209,1.0,0.0,0.0,1,False
2014-07-16,118.49000000000001,9,26.883599200999846,8.961199733666616,1.0,0.0,0.0,1,False
2014-07-19,104.36928571428572,14,17.747681419223234,4.74326737716766,1.0,0.0,0.0,1,False
2014-07-22,110.46796296296296,27,13.604877766339431,2.6182599468960084,1.0,0.0,0.0,1,False
2014-07-23,153.09990909090908,33,97.78745915420457,17.022611671427477,1.0,0.0,0.0,1,False
2014-07-25,108.83276923076923,13,34.7604980573108,9.640827546638498,1.0,0.0,0.0,1,False
2014-07-27,107.91385714285714,35,33.28186895393988,5.625662630347842,1.0,0.0,0.0,1,False
2014-07-28,155.0532962962963,27,85.7359949432491,16.49989991990842,1.0,0.0,0.0,1,False
2014-07-29,122.13691666666666,12,16.55889020467876,4.78013985857637,1.0,0.0,0.0,1,False
2014-07-30,133.23984615384614,26,19.421950259831906,3.8089578218042828,1.0,0.0,0.0,1,False
2014-07-31,139.30769230769232,26,87.3751987166927,17.13568627924859,1.0,0.0,0.0,1,False
2014-08-01,121.41199999999999,19,27.21187730875374,6.2428328027834254,1.0,0.0,0.0,1,False
2014-08-02,118.59621428571428,14,21.758965247521694,5.815328074781931,1.0,0.0,0.0,1,False
2014-08-03,112.28033333333333,18,28.8127657348981,6.791234011961949,1.0,0.0,0.0,1,False
2014-08-16,110.07114705882353,34,32.334530728030686,5.545326271104239,1.0,0.0,0.0,1,False
2014-08-17,111.81240000000001,15,21.216512931474593,5.478080083213027,1.0,0.0,0.0,1,False
2014-08-18,107.04714285714286,14,25.729172693976842,6.876410647571489,1.0,0.0,0.0,1,False
2014-08-19,90.09797297297297,37,16.429671996601627,2.7010214380004953,1.0,0.0,0.0,1,False
2014-08-20,81.2847,10,70.87184187602294,22.411644229953318,1.0,0.0,0.0,1,False
2014-08-21,84.0925652173913,23,18.003051634820356,3.7538957628738285,1.0,0.0,0.0,1,False
2014-08-22,89.249625,24,23.230543207657156,4.74191477553647,1.0,0.0,0.0,1,False
2014-08-23,94.94675,32,18.922316439045062,3.345024567451612,1.0,0.0,0.0,1,False
2014-09-04,88.49799999999999,13,8.736975926104714,2.423201130312694,1.0,0.0,0.0,1,False
2014-09-05,85.1032857142857,35,13.180337261532086,2.2278836230681294,1.0,0.0,0.0,1,False
2014-09-06,92.1965,22,28.875826915803277,6.156346983809875,1.0,0.0,0.0,1,False
2014-09-09,62.61599999999999,22,15.086569359785512,3.2164673948548743,1.0,0.0,0.0,1,False
2014-09-10,66.92357575757576,33,19.161620054862116,3.3356099034640874,1.0,0.0,0.0,1,False
2014-09-11,91.76246666666665,30,81.79354695005752,14.933390240968128,1.0,0.0,0.0,1,False
2014-09-12,74.5771,20,17.774601036014108,3.974521618946573,1.0,0.0,0.0,1,False
2014-09-14,82.92455172413793,29,17.392127963918057,3.229637083878324,1.0,0.0,0.0,1,False
2014-09-15,85.48143333333333,30,69.1892878920765,12.632177905403122,1.0,0.0,0.0,1,False
2014-09-16,82.38109523809524,21,48.17485050096654,10.51261423875526,1.0,0.0,0.0,1,False
2014-09-17,66.17011111111111,27,31.600206257035403,6.081462529649029,1.0,0.0,0.0,1,False
2014-09-20,70.28034782608695,23,11.216454554921027,2.3387924493171655,1.0,0.0,0.0,1,False
2014-09-21,65.509375,32,11.120976957983501,1.965929555102369,1.0,0.0,0.0,1,False
2014-09-22,61.4645625,16,32.42917230924188,8.10729307731047,1.0,0.0,0.0,1,False
2014-09-25,53.077,9,15.166906622643921,5.055635540881307,1.0,0.0,0.0,1,False
2014-09-28,56.97682352941177,17,10.485613067647108,2.543134719250932,1.0,0.0,0.0,1,False
2014-09-29,57.882739130434786,23,15.927762660945174,3.3211680984871372,1.0,0.0,0.0,1,False
2014-10-03,52.813,16,8.01116559143133,2.0027913978578327,1.0,0.0,0.0,1,False
2014-10-04,51.74772340425532,47,12.418498455936309,1.8114241716917665,1.0,0.0,0.0,1,False
2014-10-05,62.89066666666667,45,16.861608805211915,2.5135802332308566,1.0,0.0,0.0,1,False
2014-10-06,62.96360000000001,35,28.676032489950664,4.8471341735229965,1.0,0.0,0.0,1,False
2014-10-07,53.25703125,32,11.389570465390198,2.013410627719858,1.0,0.0,0.0,1,False
2014-10-08,54.79373913043479,46,12.872333692302664,1.8979220598716946,1.0,0.0,0.0,1,False
2014-10-09,53.7316,20,9.808637538307485,2.1932780302311734,1.0,0.0,0.0,1,False
2014-10-10,47.83932,25,18.998533306810817,3.7997066613621633,1.0,0.0,0.0,1,False
2014-10-13,45.41826666666667,15,109.48623891186813,28.26922532963678,1.0,0.0,0.0,1,False
2014-10-14,32.20721052631579,19,13.954707654802165,3.2014294975755844,1.0,0.0,0.0,1,False
2014-10-16,48.340545454545456,11,10.595702113249848,3.194724390911413,1.0,0.0,0.0,1,False
2014-10-17,38.94717777777778,45,11.568514024731272,1.7245322505305871,1.0,0.0,0.0,1,False
2014-10-18,40.56720833333333,24,7.392441892137075,1.508975882409203,1.0,0.0,0.0,1,False
2014-12-23,18.74913043478261,23,3.3302849087011355,0.694412406380936,1.0,0.0,0.0,1,False
2014-12-24,18.340541666666667,24,3.0915930884052893,0.631068796575677,1.0,0.0,0.0,1,False
2014-12-25,20.78851515151515,33,3.671699701102442,0.6391608773411496,1.0,0.0,0.0,1,False
2014-12-26,18.525916666666667,36,3.4134369305102785,0.5689061550850464,1.0,0.0,0.0,1,False
2014-12-27,15.270150000000001,40,5.497216370407565,0.8691862260625872,1.0,0.0,0.0,1,False
2014-12-28,13.690804347826088,46,5.627319727581251,0.8297030285436225,1.0,0.0,0.0,1,False
2014-12-29,11.707956521739131,46,3.460444178018011,0.5102146587718006,1.0,0.0,0.0,1,False
2014-12-30,11.47248780487805,41,5.629704530976521,0.8792121349239339,1.0,0.0,0.0,1,False
2014-12-31,15.320571428571428,28,6.232973759257925,1.1779213210991317,1.0,0.0,0.0,1,False
2015-01-01,17.1621,30,6.156321658991311,1.123985414629056,0.0,1.0,0.0,1,False
2015-01-03,17.551333333333332,12,4.7693275747375035,1.3767862795641015,0.0,1.0,0.0,1,False
2015-01-04,15.16529411764706,34,3.3722160821650853,0.5783302868861264,0.0,1.0,0.0,1,False
2015-01-05,13.558375,8,3.843383440128911,1.358841246607617,0.0,1.0,0.0,1,False
2015-02-05,13.5206,15,4.454339037067436,1.1501053939282508,0.0,1.0,0.0,1,False
2015-02-06,11.538027027027027,37,3.62849721331394,0.5965212673091228,0.0,1.0,0.0,1,False
2015-02-07,15.4205,14,4.967202118357514,1.3275406069822546,0.0,1.0,0.0,1,False
2015-02-08,10.821794117647059,34,2.7135662633182362,0.46537277484952205,0.0,1.0,0.0,1,False
2015-02-11,22.020727272727274,11,15.179194023998173,4.5766991997824436,0.0,1.0,0.0,1,False
2015-02-13,16.23911111111111,18,9.580404534556545,2.2581230042984277,0.0,1.0,0.0,1,False
2015-02-14,13.474625000000001,24,6.461241035809305,1.3188953035720543,0.0,1.0,0.0,1,False
2015-02-16,16.067,17,6.5371241765779535,1.5854854981064574,0.0,1.0,0.0,1,False
2015-02-17,11.590260869565219,23,3.988099789229672,0.8315762907523685,0.0,1.0,0.0,1,False
2015-02-18,15.657722222222223,18,4.398077184213649,1.0366367337131026,0.0,1.0,0.0,1,False
2015-02-21,14.725323529411765,34,4.162715610727356,0.7138998375903761,0.0,1.0,0.0,1,False
2015-02-22,13.476384615384616,13,2.9255977605286514,0.8114148259206669,0.0,1.0,0.0,1,False
2015-02-24,16.31992,25,7.181154694290698,1.4362309388581396,0.0,1.0,0.0,1,False
2015-02-25,12.023931034482759,29,4.3365285320587486,0.8052731322750837,0.0,1.0,0.0,1,False
2015-02-26,12.17325,32,3.9665841402818476,0.7011996359350765,0.0,1.0,0.0,1,False
