date,FC_mean,FC_n,FC_sd,FC_se
2012-11-07,-0.7895272142857143,14,0.5799328196671615,0.15499356561001965
2012-11-08,-0.31596141666666666,24,1.1105251377442198,0.22668499450061189
2012-11-09,-0.49444113333333334,45,0.46661243761798726,0.0695584753107133
2012-11-11,-0.3445632916666667,24,0.4305159283887061,0.08787869589107608
2012-11-12,-0.1461060322580645,31,0.27305960442871363,0.0490429527247308
2012-11-15,-0.40058422857142856,35,0.6616836422028495,0.11184494909839993
2012-11-19,-0.12783231250000002,16,1.4057327783887767,0.3514331945971942
2012-11-20,-1.08201425,8,1.5171584339679935,0.5363965083965655
2012-11-22,-0.8086013157894737,19,1.4018084269463837,0.32159690901384236
2012-11-23,-0.33849802222222225,45,0.4064445899284589,0.0605891821444707
2012-11-25,-0.2635214571428572,35,0.5411295419556559,0.09146758694862317
2012-11-26,-0.29520076666666667,30,0.32186400075644317,0.05876405788772126
2012-11-27,-0.012176095238095238,21,0.3325394774855918,0.07256606319708514
2012-11-28,-0.04001000000000002,13,1.362549135016361,0.37790313628004585
2012-11-29,-0.6840903783783784,37,0.4510049711888719,0.07414476053313239
2012-11-30,-0.6894943076923077,13,0.2757447715029802,0.07647783943039205
2012-12-03,-0.06253399999999998,19,1.067736746429724,0.24495560926274104
2012-12-04,-0.40171274358974357,39,0.38505881701041317,0.061658757474248344
2012-12-06,-0.29115767857142855,28,0.23965675932807237,0.045290870371267035
2012-12-07,-0.2908398,30,0.28804336823643956,0.052589283440955
2012-12-08,-0.5129104999999999,12,0.39343866611282163,0.11357595989492243
2012-12-10,-0.2820867619047619,21,0.20440594116265423,0.0446050332322168
2012-12-11,-0.18123235714285715,14,0.1739561334596951,0.046491732266721555
2012-12-13,-0.2961452142857143,28,0.24344317188500864,0.046006435084606
2012-12-17,0.14080166666666666,9,0.13286524643600373,0.04428841547866791
2012-12-20,-0.2858466756756757,37,0.14064607836260767,0.023122072851282628
2012-12-21,0.04500872727272728,11,0.29708406593053455,0.08957421617134445
2012-12-22,-0.36014508,25,0.21650912338646763,0.04330182467729353
2012-12-23,-0.2678221212121212,33,0.15089785188078342,0.026267944344156868
2012-12-24,-0.40155489743589745,39,0.15501629463599434,0.024822473069767204
2012-12-25,-0.3080282857142857,28,0.30670886523190244,0.05796252730731705
2012-12-26,-0.4135215833333333,12,0.38573599481945686,0.11135239022257076
2012-12-27,-0.4395384,15,0.2920065225653114,0.07539575992529275
2012-12-28,-0.197546375,8,0.3480944949348986,0.12306998893108655
2012-12-29,0.0284486875,16,0.27936172267598836,0.06984043066899709
2012-12-31,-0.2482054642857143,28,0.20734182341021493,0.03918392150900707
2013-01-03,0.08048463636363637,22,0.32726376067449603,0.0697728682130336
2013-01-04,0.10106667857142858,28,0.14422656326947017,0.02725625849003863
2013-01-05,-0.049171478260869574,23,0.19236842545983793,0.04011158951784017
2013-01-06,-0.1483997,20,0.31261151045466545,0.0699020587925518
2013-01-07,0.30174791666666667,24,0.11939422608387167,0.024371244344998287
2013-01-09,-0.030383750000000005,20,0.2358969202161413,0.052748154928613636
2013-01-12,-0.1897541052631579,19,0.259090795946109,0.05943950509108456
2013-01-13,-0.23720465625,32,0.16312051072781691,0.028835904821563077
2013-01-14,-0.12457644,25,0.3006328144947033,0.06012656289894066
2013-01-16,-0.329637875,24,0.2650777927390721,0.0541087778628302
2013-01-17,-0.12845723076923077,26,0.3333492649585786,0.06537516949483092
2013-01-19,-0.1413305882352941,17,0.32987773647805085,0.0800071030022748
2013-01-20,-0.2813114761904762,42,0.24391645138430917,0.037637125559464635
2013-01-21,-0.3848048529411765,34,0.23405328155903618,0.04013980663533596
2013-01-22,0.018770071428571424,14,0.22174079076617792,0.05926271912281176
2013-01-23,-0.5383102608695652,23,0.4293390668065189,0.08952338394697257
2013-01-25,-0.25447935294117646,17,0.19685495840051287,0.047744340377169715
2013-01-29,-0.08155204347826087,23,0.24752411391426793,0.05161234557783021
2013-01-30,-0.2800923170731707,41,0.2507831321916846,0.039165745172582964
2013-01-31,-0.3270934222222222,45,0.26564394332387586,0.039599861005552524
2013-02-01,-0.3966565833333333,12,0.4361951621711752,0.12591869714937023
2013-02-02,-0.2307633,10,0.1618383619232817,0.05117778364682385
2013-02-03,-0.30316703571428566,28,0.20719820676088055,0.039156780513416554
2013-02-05,-0.18387910000000002,20,0.36039696937388943,0.08058721224049266
2013-02-07,-0.6622964,20,0.5523830503587353,0.12351660502208216
2013-02-08,0.054265875000000005,8,0.578752656950504,0.2046199641797165
2013-02-11,-0.12245141666666666,36,0.30992576736616645,0.05165429456102774
2013-02-12,0.22179730000000003,10,0.0830048963308792,0.026248452935173153
2013-02-13,-0.344261,12,0.49182213136384245,0.14197681996816497
2013-02-14,-0.1058845641025641,39,0.2989542857179791,0.04787099784413852
2013-02-15,-0.07989971052631578,38,0.1804240221413731,0.029268641277901714
2013-02-16,-0.22660135714285712,14,0.5075945388514199,0.13566034684139483
2013-02-18,-0.2445431176470588,17,0.19136396761632085,0.04641257949525696
2013-02-19,-0.2690636976744186,43,0.30706017626118387,0.04682623788590814
2013-02-20,-0.3120518529411765,34,0.3971879559328672,0.06811717247813187
2013-02-21,-0.5894858000000001,20,0.7066508214954316,0.15801192732198546
2013-02-22,-0.14568545454545453,11,0.7035790172718859,0.2121370555143479
2013-02-23,-0.3576618125,16,0.4561521955887411,0.11403804889718527
2013-02-26,-0.07707689999999998,10,0.641852647410681,0.2029716288026728
2013-02-27,-0.2557542,10,0.5429134356495927,0.17168430289599698
2013-02-28,-0.03514619512195122,41,0.33637469554346827,0.05253290160715798
2013-03-01,-0.13485506976744185,43,0.17275854041495184,0.02634543042602766
2013-03-02,-0.4073864242424242,33,0.2908828653373672,0.05063620735560579
2013-03-03,-0.4849564545454546,11,0.5574530686139173,0.16807842425678252
2013-03-06,-0.11335123529411764,17,0.30606316869245503,0.0742312219194252
2013-03-15,-0.05805121428571429,14,0.2944492621110126,0.07869487547198618
2013-03-16,-0.30571985714285715,35,0.41295419312958004,0.06980199866628922
2013-03-17,-0.09412828571428572,35,0.13300738172672344,0.02248235091532805
2013-03-19,-0.20610077777777777,9,0.28214136238496557,0.09404712079498852
2013-03-20,-0.174210675,40,0.2216754325133225,0.035049963402252145
2013-03-21,-0.28594445454545453,33,0.3323604350189801,0.057856525460520086
2013-03-22,-0.33297652,25,0.4280076429176548,0.08560152858353096
2013-03-23,-0.487521125,24,0.4203237858913378,0.08579823351571872
2013-03-24,-0.1193102,20,0.3975936149337199,0.08890463504116733
2013-03-25,-0.06708759523809524,42,0.26366825230886753,0.04068489460990833
2013-03-26,-0.027120302325581394,43,0.20951193445919733,0.03195027047264597
2013-03-27,-0.197990625,16,0.24597013433338472,0.06149253358334618
2013-03-28,-0.29258433333333334,15,0.4469585235315731,0.11540419453888257
2013-03-30,0.3151267586206897,29,0.2941388267370717,0.054620208901941796
2013-03-31,-0.14642503448275862,29,0.3023031698497013,0.05613628935723503
2013-04-01,-0.14348411111111112,45,0.23638002288593585,0.03523745331306057
2013-04-02,-0.19517755555555555,27,0.2873544950998723,0.055301398366253425
2013-04-04,-0.013330342105263156,38,0.24699530364703415,0.0400679291702461
2013-04-05,-0.40944069999999994,10,0.4735860778657174,0.14976106742015205
2013-04-07,-0.0468565,16,0.13866959386782188,0.03466739846695547
2013-04-08,-0.02432260869565218,23,0.19922572268266672,0.041541434830273526
2013-04-09,-0.031455447368421055,38,0.14517564460497542,0.023550599381393634
2013-04-10,-0.2155418157894737,38,0.28703680902261314,0.04656351907648759
2013-04-11,-0.4853175,30,0.46188697529133227,0.08432863846163133
2013-04-12,-0.03381226666666666,15,0.8118471904983514,0.20961804323102634
2013-04-13,-0.08087045161290322,31,0.36478592874020777,0.06551748690650261
2013-04-16,-0.19603795454545453,22,0.2491187602083788,0.0531122981340479
2013-04-17,-0.27962,11,0.3930711465668779,0.11851540991610256
2013-04-18,0.031939149999999965,20,0.6665656790179498,0.1490486169752441
2013-04-19,-0.11354302857142858,35,0.4105356721247386,0.06939319400281083
2013-04-20,-0.3871118,10,0.5277896129346744,0.16690173022522367
2013-04-22,-0.035867575,40,0.20419591883046995,0.03228620962075754
2013-04-23,-0.06832924324324324,37,0.27260157659173634,0.044815423129525245
2013-04-25,0.1686415,20,0.19184052123944267,0.042896844633038604
2013-04-26,0.1750996,15,0.21259345755616682,0.054891394708512495
2013-04-28,0.1149419090909091,11,0.31854502431193443,0.09604493858884776
2013-04-29,0.173294,10,0.22827573636138673,0.07218712614540998
2013-04-30,-0.18010045833333332,24,0.4733301925321477,0.09661812096309023
2013-05-01,-0.6185257272727273,44,0.47591135754399244,0.07174633665645899
2013-05-02,-0.5695432978723404,47,0.3946641873317285,0.05756768832966604
2013-05-03,-0.648177175,40,0.4848868005958677,0.0766673348617416
2013-05-05,-0.7206193,30,0.7527254906045122,0.13742824360441144
2013-05-06,-0.5419962,10,0.2897937078075444,0.09164081682571604
2013-05-08,-0.49451069230769235,13,0.8072415504122031,0.22388852320740366
2013-05-09,-1.176384909090909,33,1.3093819599360457,0.2279341423363443
2013-05-10,-0.2296588888888889,9,0.9522468794978334,0.3174156264992778
2013-05-11,-0.6827082790697674,43,1.0099749487111367,0.15401973575019406
2013-05-12,-1.4075914285714286,35,1.1293375403058017,0.19089288544281718
2013-05-14,0.5929859333333333,15,0.7216353304878804,0.18632544113429642
2013-05-15,-0.8138832500000001,36,1.1408424209060195,0.19014040348433658
2013-05-16,-1.313594894736842,19,1.2782040735894464,0.29324012557886436
2013-05-17,-0.2987192142857143,14,1.112079501060491,0.2972157485587761
2013-06-01,-0.45985449999999994,10,2.4306330585195863,0.7686336621023229
2013-06-02,-3.903573368421053,19,1.145351308450488,0.26276161096777684
2013-06-03,-3.6386415,10,0.6065960949004701,0.19182252796491345
2013-06-11,-4.287735523809523,21,0.9564528355966974,0.2087151198941438
2013-06-12,-4.5321296,15,2.2211216732229753,0.573491150019529
2013-06-17,-3.736493,9,1.529399427962329,0.5097998093207764
2013-06-20,-3.0354655,10,5.033617766394957,1.5917697012497427
2013-06-21,-4.013203750000001,20,3.3263191002929613,0.7437875623111002
2013-06-22,-3.3634748,10,4.002282642652198,1.265632899053871
2013-06-26,-4.960935722222222,18,1.6818705280014796,0.3964206851425485
2013-06-27,-3.5398272068965517,29,4.337689010336894,0.8054886276813911
2013-06-28,-2.011431,18,6.305011198933199,1.4861053914075966
2013-06-29,-4.5116328333333335,36,4.780260522056427,0.7967100870094045
2013-06-30,-5.461878230769231,26,2.327496572003376,0.45645963224867414
2013-07-01,-5.7623528,15,1.1229079470837695,0.2899335852252932
2013-07-02,-5.049552352941176,17,1.2159922265079937,0.2949214346954384
2013-07-03,-5.4781231111111115,9,0.6274138251302812,0.20913794171009373
2013-07-07,-4.398672647058824,17,3.1306002757670326,0.7592820946220736
2013-07-08,-4.013391611111111,18,1.5057890117231736,0.35491787374188194
2013-07-09,-1.2062842272727272,22,4.3832162065886635,0.9345048351862244
2013-07-10,-3.64898671875,32,4.609384425801438,0.8148317461449643
2013-07-17,-3.9400724117647066,17,5.284517693114707,1.281683801715136
2013-07-18,-1.7324600833333335,12,5.047844751015184,1.457187262913028
2013-07-19,-3.540751205128205,39,4.50436886179674,0.7212762698966336
2013-07-20,-5.957803321428571,28,2.803132183026695,0.5297421891664447
2013-07-22,-4.206792529411764,34,4.258268140117503,0.7302869611875743
2013-07-23,-3.575168763157895,38,3.9996451205479797,0.6488281154740133
2013-07-24,-5.240480181818182,11,3.4758873705426594,1.0480194746931846
2013-07-25,-6.72394894117647,17,2.598213660312828,0.6301593740819103
2013-07-26,-2.170617366666667,30,3.8701915097478543,0.7065970639179583
2013-07-27,-1.3606014545454546,33,4.752426173213886,0.8272912083355805
2013-07-28,-4.366250277777778,36,4.277856875293385,0.7129761458822309
2013-07-29,-6.63822975,8,1.5510338102915882,0.5483732625533955
2013-07-30,-6.37268625,8,0.9481604730706945,0.33522535008066645
2013-07-31,-4.865353160000001,25,2.87289538876409,0.574579077752818
2013-08-01,-3.2063475454545456,33,4.4201479979995595,0.7694490024690339
2013-08-02,-5.921473,25,2.790523367520927,0.5581046735041854
2013-08-03,-7.158510428571429,21,1.866974297511098,0.40740719232769573
2013-08-05,-4.016351,13,3.4992172904216257,0.9705082588157952
2013-08-06,-1.1131901111111113,9,4.431009115951846,1.4770030386506152
2013-08-08,-5.130841315789474,19,2.8352555201717617,0.650452225870766
2013-08-09,-4.955169545454545,22,2.5562041119285914,0.5449845478143327
2013-08-10,-4.888456052631579,19,2.050335182934528,0.4703791506735572
2013-08-11,-5.576297789473684,19,2.3041246391776684,0.528602445026188
2013-08-12,-6.246356695652174,23,2.4156201845572123,0.5036916273673899
2013-08-13,-6.12503305,20,2.056676183111747,0.45988677531426714
2013-08-14,-4.654025777777778,18,3.1727022686009096,0.7478130962712155
2013-08-15,-4.2934311875,16,1.7932181092565478,0.44830452731413695
2013-08-16,-5.0365825555555555,9,1.0135308216155923,0.3378436072051974
2013-08-21,-3.402429466666667,30,3.4568286975434255,0.6311276850252457
2013-08-22,-5.0058726315789475,19,2.0248162381107906,0.4645247032192171
2013-08-25,-3.9794154117647063,17,3.877577226790204,0.9404506163262127
2013-08-27,-2.946827,18,3.429605708903164,0.8083658178538414
2013-08-28,-4.62474525,8,4.590170498814886,1.6228703432572216
2013-08-29,1.6409446363636362,11,4.748091459650631,1.431603440177458
2013-08-30,0.6325585555555555,18,2.748753175449686,0.647887336722843
2013-09-10,-4.0477253157894735,19,2.043708989485214,0.4688589976406145
2013-09-11,-5.396086800000001,15,1.374093333448964,0.35478937310549813
2013-09-12,-5.373501052631579,19,1.9484025708397488,0.4469942056644901
2013-09-15,-2.4507653870967743,31,4.017966021217681,0.7216480007741207
2013-09-19,0.20998124999999992,24,3.0235596960561204,0.6171815385151742
2013-09-20,-1.054593027027027,37,3.1495963434491494,0.5177904492836964
2013-09-21,-2.0411770555555555,36,3.1275923397962115,0.5212653899660352
2013-10-01,-1.7841241600000002,25,2.2064948466195142,0.44129896932390283
2013-10-02,-2.975612111111111,9,1.5831652015140782,0.5277217338380261
2013-10-03,-0.93083115,20,3.2459095871296113,0.7258074485640087
2013-10-04,-0.5276479696969698,33,2.3558405408270615,0.41009919915257836
2013-10-06,-2.9286801999999996,10,0.7147729727839464,0.22603106039268145
2013-10-07,-2.9246742666666665,15,0.9362080013128543,0.24172786651138775
2013-10-13,-1.6104742272727273,22,1.9126336684430196,0.40777486823791087
2013-10-15,0.5411437692307692,13,0.9898134859059857,0.27452486742921417
2013-10-17,-0.9330041176470589,17,4.2764988372817445,1.037203318467279
2013-10-18,-0.5061970625000001,16,1.4715292112592928,0.3678823028148232
2013-10-19,-0.9991240606060606,33,1.4577564927120872,0.25376283320551946
2013-10-21,-0.13327095833333333,24,2.1857435546578623,0.44616303479073977
2013-10-22,-0.6229999444444444,36,1.1074985863286158,0.18458309772143597
2013-10-23,-0.26216393023255813,43,0.5758156130901625,0.08781105777144202
2013-10-24,-0.30528228571428573,21,0.7550737654093236,0.16477060406016925
2013-10-31,-0.5397736086956522,23,1.2122580814039012,0.25277328352988815
2013-11-01,-0.039182540540540545,37,1.4620908921894584,0.2403662620243333
2013-11-02,-0.9090271304347827,23,2.8375241954760377,0.5916646949924586
2013-11-05,0.09842094444444444,36,0.5006810847582347,0.08344684745970578
2013-11-06,-0.5595345,36,0.7437347783583876,0.1239557963930646
2013-11-07,-0.5759469047619048,21,0.7254101950861943,0.15829748232738897
2013-11-10,0.08977655172413793,29,0.22684213360500388,0.04212352671258518
2013-11-11,-0.3951564615384615,39,0.35321834359156784,0.056560201249408686
2013-11-12,0.002422090909090913,22,0.21020477089232797,0.04481580773561129
2013-11-13,0.1784678,10,0.34298624339008765,0.10846177352175486
2013-11-14,-0.142266588235294,17,2.537808296013143,0.6155089212959387
2013-11-17,-1.1223639,10,1.4817033613304993,0.4685557438531834
2013-11-18,-0.7680452666666666,15,0.5177076956288678,0.13367155222493488
2013-11-21,-0.4787824838709677,31,0.30075558345594305,0.05401729740284356
2013-11-22,-0.22679860000000002,30,0.2641840544024642,0.04823318864313387
2013-12-10,0.02556862500000001,8,0.5567545752406626,0.1968424678046542
2013-12-12,0.019750842105263164,19,0.2746808849578934,0.06301611680283045
2013-12-13,-0.9097812619047619,42,0.40439635533284757,0.06239971234031885
2013-12-14,-0.49815113888888884,36,0.45388875842436194,0.07564812640406032
2013-12-15,-0.4359583103448276,29,0.3569811056716851,0.06628972714052146
2013-12-17,-0.30077024999999996,20,0.36672131329961905,0.08200137853359458
2013-12-19,-0.14655805405405403,37,0.16671939277652967,0.027408499336625577
2013-12-21,-0.08274979166666667,24,0.3679679179062478,0.07511113671538638
2013-12-22,-0.04059449999999999,36,0.30938677445188706,0.05156446240864784
2014-01-04,-0.3648881875,32,0.39905328415189784,0.07054332081964229
2014-01-05,-0.6640532941176471,17,0.4438672294154757,0.10765361591942779
2014-01-06,-0.12133300000000001,12,0.3096870898817943,0.08939896235390288
2014-01-07,-0.3145584444444445,27,0.3740270954612506,0.0719815480829223
2014-01-08,-0.3564851875,16,0.5770931348302131,0.14427328370755327
2014-01-11,-0.02069518181818182,22,0.3023881399656246,0.06446936805811175
2014-01-13,-0.029096121212121212,33,0.2926198696145476,0.05093858098856238
2014-01-14,-0.050891,37,0.34060837599547916,0.05599567208137914
2014-01-16,-0.5248791153846154,26,0.42878822130728605,0.08409228875556128
2014-01-17,-0.2912444347826087,23,0.23613155332661226,0.04923683248228546
2014-01-18,0.1469497307692308,26,0.6465029695124104,0.12678966373613315
2014-01-19,-0.1040321212121212,33,0.45938841668290065,0.07996925874935874
2014-01-20,-0.3208208372093023,43,0.1848297182810541,0.028186267792838837
2014-01-22,-0.37899888888888894,45,0.2546415232789584,0.037959717063056404
2014-01-23,-0.10272050000000002,10,0.36085380678768886,0.11411199317914252
2014-01-24,-0.06989909090909091,22,0.4688007834420674,0.09994866285792016
2014-01-25,-0.2857446,35,0.28598972052343175,0.04834108582179954
2014-01-26,-0.598966423076923,26,0.6411318623505261,0.1257363029581314
2014-01-27,-0.23916565625,32,0.30557156434898275,0.05401793132223679
2014-01-28,0.11917155882352942,34,0.16744737899523907,0.02871698858350495
2014-01-29,-0.06586175000000001,12,0.29333279560753484,0.08467788425307786
2014-01-30,-0.3490901428571429,42,0.29559182189333827,0.045610808339540114
2014-02-01,-0.3891879523809524,21,0.3285642959126077,0.07169860746092356
2014-02-03,-0.13074141176470588,17,0.2806112627040874,0.06805822799217047
2014-02-04,-0.6621270526315789,19,0.5818592682321114,0.13348767103085787
2014-02-05,-0.4562264888888889,45,0.32271490387066953,0.04810749749380847
2014-02-06,0.17366928125,32,0.18916433729862514,0.0334398464156293
2014-02-07,0.26153447826086956,23,0.15956252743442262,0.03327108691345455
2014-02-08,-0.30727428,25,0.4217985213861511,0.08435970427723022
2014-02-09,-0.36575560526315787,38,0.3247955126806536,0.05268878964395023
2014-02-10,-0.4985811333333333,30,0.47873768991291465,0.08740514396440559
2014-02-12,-0.16461105263157896,19,0.5234505026669425,0.12008778121425105
2014-02-13,-0.32282092592592593,27,0.5872025573548459,0.11300718485255232
2014-02-14,-0.26005774193548387,31,0.3699383682938703,0.06644289236871287
2014-02-15,-0.109837,10,0.30644330364576955,0.09690588132272122
2014-02-18,0.21047865217391304,23,0.15275338946503067,0.03185128349953301
2014-02-19,0.3528784117647059,17,0.13920129267900982,0.033761272525769166
2014-02-21,-0.16170521212121214,33,0.6685162667499552,0.11637374468408623
2014-02-23,0.03820984090909091,44,0.2530044372807813,0.03814185403433442
2014-02-24,-0.14291854761904763,42,0.22650413720317822,0.03495034715072369
2014-02-25,-0.24705419047619048,42,0.4097814854840016,0.06323065596262378
2014-02-26,-0.2413576896551724,29,0.4076785826434229,0.0757040122715116
2014-02-27,-0.5740590714285715,14,0.5584163841207859,0.14924305632436666
2014-03-01,-0.5757243846153847,39,0.4353629202579828,0.06971386065610215
2014-03-02,-0.31892780952380956,21,0.1803211377056553,0.03934929823508196
2014-03-04,-0.4422117894736843,19,0.3804710953736724,0.08728605556168754
2014-03-07,-0.14438031818181818,22,0.150019887495716,0.03198434748167473
2014-03-08,-0.11265815789473685,19,0.5053269402717042,0.11592995084699854
2014-03-10,0.5130245555555555,18,0.15892632913553603,0.03745929501360757
2014-03-11,0.06315965217391305,46,0.31564152233804144,0.04653880349723049
2014-03-12,-0.023247470588235293,17,0.4073874362008047,0.09880596647091139
2014-04-15,-1.1401645,10,0.7474818832360123,0.23637452607378304
2014-04-16,-1.4011785405405406,37,0.9534860472039955,0.156752140570125
2014-04-17,-1.0815733846153845,39,0.7814088095860012,0.12512555004603726
2014-04-18,-1.5457597777777776,9,1.0550394150613256,0.3516798050204419
2014-04-20,-1.017061090909091,11,0.42362765135209357,0.1277285427594898
2014-04-21,-0.9036645142857143,35,0.9887462564381683,0.16712862109512217
2014-04-22,-1.1394840285714285,35,1.0761340125855878,0.1818998478789561
2014-04-25,-0.817848,17,0.8698810907721095,0.21097715405770068
2014-04-27,-1.1315603043478262,23,1.0511164358344907,0.21917292772378966
2014-04-28,-0.431932,23,0.48631746385416336,0.10140420102127351
2014-04-29,-1.14366059375,32,1.2971049644307737,0.2292979290649339
2014-05-03,-0.7320814186046511,43,1.0095487854672462,0.15395474646477247
2014-05-04,-1.058745447368421,38,1.298667631295321,0.21067170872524812
2014-05-05,-0.9526923888888889,18,1.4332218214429104,0.3378136229622724
2014-05-07,-0.7918668666666666,15,1.2675035129941097,0.32726799980570553
2014-05-08,-0.18633621428571429,14,1.1529570045550888,0.3081407209090218
2014-05-13,-0.44858966666666666,18,1.087242931697041,0.25626561660004
2014-05-14,-0.8146747777777777,45,1.165190979413361,0.1736964157825222
2014-05-15,-1.0160995238095238,42,1.1942761984093686,0.18428081819455752
2014-05-16,-1.6978231176470588,34,1.2868135650736987,0.22068670575232704
2014-05-17,-2.0382523333333333,24,1.3378033686067057,0.2730779691052424
2014-05-26,-2.57766592,25,1.6215205986402832,0.3243041197280566
2014-05-27,-2.627020777777778,9,1.305518890649019,0.435172963549673
2014-06-06,-2.690664964285714,28,3.2600297636482747,0.6160877158058579
2014-06-07,-3.4982326,20,2.585950206564685,0.5782360448308258
2014-06-09,-3.8710049,10,2.0021702018263663,0.6331418101090333
2014-06-17,-2.968483037037037,27,3.4249043593662636,0.6591231512762783
2014-06-18,-2.160665653846154,26,3.5695105512149636,0.7000386136392476
2014-06-19,0.035128400000000046,15,2.2863146876025433,0.5903239139516042
2014-06-23,-5.902487571428572,14,0.8260296400039366,0.22076570744392493
2014-06-24,-4.3926599374999995,16,3.8853580857667245,0.9713395214416811
2014-06-25,-2.8567109259259262,27,3.8704606874933845,0.7448705066040565
2014-07-01,-4.052439576923077,26,4.610168684977313,0.9041284648328349
2014-07-02,-3.750515828571429,35,3.8659439860306053,0.6534638016671773
2014-07-03,-5.841488956521738,23,1.6701009064298664,0.3482401119204131
2014-07-06,-3.606242,19,3.959255610150783,0.9083155313838805
2014-07-07,-3.9293030689655173,29,3.6232055558534264,0.6728123809791752
2014-07-08,-3.470370875,32,4.944750855550944,0.8741167153095136
2014-07-09,-5.6368212692307695,26,2.3788950090582066,0.4665396950760108
2014-07-11,-3.5612494444444445,9,2.016157822611682,0.6720526075372274
2014-07-12,-5.245988818181818,22,3.8371054576605204,0.8180736323052453
2014-07-13,-3.7989927,30,4.2825386207072444,0.7818810019828062
2014-07-14,-3.3981044583333335,24,5.571876013814409,1.137354428658168
2014-07-15,-3.9473429444444443,36,3.7893928590373798,0.63156547650623
2014-07-16,-6.583465,9,0.5747591304877196,0.19158637682923987
2014-07-19,-5.498256799999999,15,2.011844244914111,0.5194559503810392
2014-07-22,-4.367526481481481,27,4.521174981434696,0.8701005308615744
2014-07-23,-5.3120814761904755,21,2.178410887992957,0.4753682280449378
2014-07-25,-1.1587236666666667,12,4.119966059746153,1.1893317568232815
2014-07-26,-2.685886076923077,13,3.9953693300231428,1.1081160756780497
2014-07-27,-3.6178414193548387,31,3.5817115051324633,0.6432943766520907
2014-07-28,-5.070463933333333,30,3.9240983248180803,0.7164390567903657
2014-07-29,-6.432983090909091,22,1.852357823368649,0.39492401488911527
2014-07-30,-5.5908518076923075,26,3.4310248299271637,0.6728793292084606
2014-07-31,-5.010095,22,3.9874545840135496,0.8501281737471513
2014-08-01,-5.556307111111111,18,2.317047880865216,0.5461334229645713
2014-08-02,-5.636067176470588,17,1.6438299832743972,0.39868733244692073
2014-08-03,-6.35828865,20,1.9156642833868711,0.4283555559721465
2014-08-04,-5.765272619047619,21,1.494232953296656,0.32606836258949246
2014-08-05,-5.014864470588235,17,2.053175627214344,0.4979682340557959
2014-08-06,-5.1120369375,16,1.3720496899597805,0.3430124224899451
2014-08-07,-5.265577444444444,9,2.200073853246755,0.7333579510822518
2014-08-11,-3.149941742857143,35,4.252265525608128,0.7187640602406202
2014-08-12,-4.249950666666667,24,3.4980889864724425,0.714044424308921
2014-08-13,-5.815768,19,1.649711536078555,0.3784697827241934
2014-08-16,-1.5681130666666665,30,3.6030521718944875,0.657824316804864
2014-08-17,-2.780597181818182,11,3.581291514572217,1.0798000198836046
2014-08-18,0.1248604545454545,11,4.589994055053435,1.3839352791431028
2014-08-19,-3.0934274999999998,30,3.801881453323203,0.6941254109818809
2014-08-20,-5.381687375,8,4.365104626240277,1.543297540901635
2014-08-21,-0.7318183333333333,24,3.3144619592738764,0.676561714340533
2014-08-22,-2.6183739411764706,17,4.135029669056158,1.0028920053283163
2014-08-23,-1.4090849285714284,28,3.6326991385181504,0.6865156077455432
2014-08-26,-4.307817766666667,30,3.551228303102732,0.6483626161533865
2014-08-27,-5.109609533333333,15,1.5536866237506042,0.40116016126742127
2014-08-29,-1.5420702727272726,11,1.1564938723004192,0.3486960224332439
2014-08-30,-2.411384307692308,26,3.680693108200136,0.7218433070099606
2014-09-01,-2.9037446562500002,32,3.625300571066818,0.6408686544102026
2014-09-02,-3.968443363636364,11,4.078430033591855,1.2296929231946137
2014-09-04,1.4370894615384615,13,1.570663085930356,0.4356235609846462
2014-09-05,-2.906443133333333,30,3.974309238797386,0.7256062735301715
2014-09-06,-4.990571999999999,20,2.0794819279384797,0.464986294885276
2014-09-09,-1.8131696000000002,20,3.186874087617625,0.7126067095645631
2014-09-10,-3.0592141111111113,27,2.087830232959757,0.40180311567385163
2014-09-11,-2.47875664,25,2.928151010288117,0.5856302020576234
2014-09-12,-3.657962157894737,19,1.2732725575410555,0.2921087582055283
2014-09-14,-2.2675329285714283,28,2.0928544450310835,0.3955123137005961
2014-09-15,-2.7410453846153846,26,2.583967932372166,0.5067578042178337
2014-09-16,-3.728362,18,1.4518060464536213,0.34219396680499586
2014-09-17,-3.10738404,25,2.7455988149247528,0.5491197629849506
2014-09-20,-1.5880838928571428,28,3.133787344276173,0.5922301410511647
2014-09-21,-2.5153925185185186,27,2.7909518086659744,0.5371189260095244
2014-09-22,-2.9046154285714283,14,1.6157903798598057,0.4318381435914796
2014-09-25,1.29498175,8,0.5164758384908104,0.18260178385793005
2014-09-28,-1.6640208823529412,17,2.4123424611877216,0.5850789866258499
2014-09-29,-2.4944530434782606,23,2.640839768005168,0.5506531568442189
2014-10-03,-0.4963332499999999,8,2.848649764345695,1.0071497827971507
2014-10-04,-0.3124802195121951,41,1.2862853620172414,0.20088402384848011
2014-10-05,-0.8310514565217391,46,1.8041554776800355,0.2660082128367173
2014-10-06,-0.7479459705882353,34,1.7834628634880003,0.3058613577423994
2014-10-07,-0.4152954642857143,28,1.534434692588784,0.28998089997569765
2014-10-08,-0.7510514347826087,46,1.711649200055168,0.25236890630709885
2014-10-09,-0.10363252631578948,19,0.7788342737072836,0.17867683646610244
