origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2016-08,gradient boosting,1,2016-09,73.33264576140768,70.99065504807947,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-2.341990713328201,0.10025228696568168
2016-08,ordinary least squares,3,2016-11,25.786076348184476,30.68067779303859,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",4.894601444854114,0.20952046728435939
2016-08,ridge,3,2016-11,25.965248812892845,30.68067779303859,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",4.715428980145745,0.2018507317700091
2016-08,random forest,3,2016-11,20.96317957931209,30.68067779303859,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",9.7174982137265,0.4159715125968931
2016-08,gradient boosting,3,2016-11,24.28036005476221,30.68067779303859,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",6.400317738276382,0.27397482275127527
2016-08,ordinary least squares,6,2017-02,11.315899934780767,9.717814057555968,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",-1.5980858772247988,0.06840836859325837
2016-08,ridge,6,2017-02,11.011076897432941,9.717814057555968,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",-1.2932628398769737,0.05535997927214223
2016-08,random forest,6,2017-02,9.585953742123987,9.717814057555968,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",0.13186031543198062,0.00564447079437232
2016-08,gradient boosting,6,2017-02,10.775278042386066,9.717814057555968,78,23.360970449780464,4,"sin_year, cos_year, year_fraction, flux_lag12",-1.0574639848300986,0.045266269528628944
2016-08,ordinary least squares,12,2017-08,101.00525204221582,64.92411901892125,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, flux_lag14",-36.08113302329457,1.5445048869377618
2016-08,ridge,12,2017-08,101.0002391694895,64.92411901892125,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, flux_lag14",-36.07612015056826,1.5442903036978624
2016-08,random forest,12,2017-08,91.50544332226782,64.92411901892125,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, flux_lag14",-26.581324303346577,1.137851886782228
2016-08,gradient boosting,12,2017-08,96.8435920159213,64.92411901892125,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, flux_lag14",-31.919472997000057,1.366359033141109
2016-09,ordinary least squares,1,2016-10,46.04084886286497,45.825641242881055,79,23.371011926083984,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-0.21520761998391436,0.009208314157065866
2016-09,ridge,1,2016-10,45.991391747603885,45.825641242881055,79,23.371011926083984,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-0.16575050472282982,0.00709214069322512
2016-09,random forest,1,2016-10,40.39756059786251,45.825641242881055,79,23.371011926083984,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",5.428080645018547,0.23225697980840784
2016-09,gradient boosting,1,2016-10,40.98035890845955,45.825641242881055,79,23.371011926083984,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",4.845282334421505,0.20732017722406657
2016-09,ordinary least squares,3,2016-12,15.75625736755966,20.010404444074908,79,23.371011926083984,3,"sin_year, cos_year, year_fraction",4.254147076515247,0.182026652930987
2016-09,ridge,3,2016-12,16.277588304952715,20.010404444074908,79,23.371011926083984,3,"sin_year, cos_year, year_fraction",3.7328161391221926,0.15971991931406535
2016-09,random forest,3,2016-12,15.665603729401349,20.010404444074908,79,23.371011926083984,3,"sin_year, cos_year, year_fraction",4.344800714673559,0.18590554522906222
2016-09,gradient boosting,3,2016-12,16.951853665006826,20.010404444074908,79,23.371011926083984,3,"sin_year, cos_year, year_fraction",3.0585507790680815,0.1308694201492613
2016-09,ordinary least squares,6,2017-03,11.458516687370572,12.137530418720104,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag12",0.6790137313495315,0.02905367270775708
2016-09,ridge,6,2017-03,11.586341042317166,12.137530418720104,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag12",0.5511893764029381,0.023584317963903183
2016-09,random forest,6,2017-03,9.39532027080032,12.137530418720104,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag12",2.742210147919783,0.1173338217700043
2016-09,gradient boosting,6,2017-03,12.432115935427447,12.137530418720104,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.29458551670734323,0.01260473947978955
2016-09,ordinary least squares,12,2017-09,76.0172098527857,57.26309737930811,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag13",-18.75411247347759,0.8024518806798626
2016-09,ridge,12,2017-09,75.96676947412674,57.26309737930811,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag13",-18.70367209481863,0.8002936352937197
2016-09,random forest,12,2017-09,66.19462353455924,57.26309737930811,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag13",-8.931526155251134,0.38216257744846777
2016-09,gradient boosting,12,2017-09,73.51859333485984,57.26309737930811,79,23.371011926083984,4,"sin_year, cos_year, year_fraction, flux_lag13",-16.255495955551737,0.6955409550499291
2016-10,ordinary least squares,1,2016-11,29.243512251395067,30.68067779303859,80,23.113793309309827,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",1.4371655416435232,0.06217783132397651
2016-10,ridge,1,2016-11,29.222583433652368,30.68067779303859,80,23.113793309309827,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",1.458094359386223,0.06308330008293915
2016-10,random forest,1,2016-11,25.220338570720862,30.68067779303859,80,23.113793309309827,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",5.460339222317728,0.23623726098296466
2016-10,gradient boosting,1,2016-11,21.537247781582156,30.68067779303859,80,23.113793309309827,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",9.143430011456434,0.39558327311742564
2016-10,ordinary least squares,3,2017-01,14.559982359665392,12.779323304793628,80,23.113793309309827,3,"sin_year, cos_year, year_fraction",-1.780659054871764,0.0770388067005231
2016-10,ridge,3,2017-01,13.992898519088833,12.779323304793628,80,23.113793309309827,3,"sin_year, cos_year, year_fraction",-1.2135752142952043,0.052504372521424154
2016-10,random forest,3,2017-01,13.885537765662821,12.779323304793628,80,23.113793309309827,3,"sin_year, cos_year, year_fraction",-1.106214460869193,0.047859494374886076
2016-10,gradient boosting,3,2017-01,13.480825139137687,12.779323304793628,80,23.113793309309827,3,"sin_year, cos_year, year_fraction",-0.7015018343440591,0.030349922444859217
2016-10,ordinary least squares,6,2017-04,14.787142905528437,37.58497474692917,80,23.113793309309827,4,"sin_year, cos_year, year_fraction, flux_lag12",22.797831841400733,0.9863301768047813
2016-10,ridge,6,2017-04,15.101889492419325,37.58497474692917,80,23.113793309309827,4,"sin_year, cos_year, year_fraction, flux_lag12",22.483085254509845,0.9727129144766582
2016-10,random forest,6,2017-04,12.954347599980702,37.58497474692917,80,23.113793309309827,4,"sin_year, cos_year, year_fraction, flux_lag12",24.63062714694847,1.0656246171859505
2016-10,gradient boosting,6,2017-04,15.214318662776034,37.58497474692917,80,23.113793309309827,4,"sin_year, cos_year, year_fraction, flux_lag12",22.370656084153136,0.9678487552773362
2016-10,ordinary least squares,12,2017-10,44.999770291661704,44.335099592081605,80,23.113793309309827,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",-0.6646706995800997,0.02875645250805207
2016-10,ridge,12,2017-10,44.99073948467497,44.335099592081605,80,23.113793309309827,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",-0.6556398925933635,0.028365741781089797
2016-10,random forest,12,2017-10,41.7789165495649,44.335099592081605,80,23.113793309309827,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",2.5561830425167074,0.11059123910600697
2016-10,gradient boosting,12,2017-10,45.28391790762741,44.335099592081605,80,23.113793309309827,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",-0.9488183155458074,0.04104987454238592
2016-11,ordinary least squares,1,2016-12,20.72286175462438,20.010404444074908,81,22.886613197139848,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-0.7124573105494711,0.031129870742015568
2016-11,ridge,1,2016-12,20.54382055342116,20.010404444074908,81,22.886613197139848,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-0.5334161093462519,0.023306904553833822
2016-11,random forest,1,2016-12,18.63034932332091,20.010404444074908,81,22.886613197139848,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",1.3800551207539975,0.0602996655235325
2016-11,gradient boosting,1,2016-12,26.13121448163855,20.010404444074908,81,22.886613197139848,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-6.120810037563643,0.26744062063007923
2016-11,ordinary least squares,3,2017-02,11.369900238460712,9.717814057555968,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",-1.6520861809047442,0.07218569941625116
2016-11,ridge,3,2017-02,11.162691762003872,9.717814057555968,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",-1.4448777044479044,0.06313200175150736
2016-11,random forest,3,2017-02,9.438922078438708,9.717814057555968,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",0.27889197911725994,0.012185812584629743
2016-11,gradient boosting,3,2017-02,9.48343995818075,9.717814057555968,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",0.23437409937521814,0.010240663280161872
2016-11,ordinary least squares,6,2017-05,24.663465498120587,44.37289578478105,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",19.709430286660464,0.8611772356568494
2016-11,ridge,6,2017-05,24.935872789091526,44.37289578478105,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",19.437022995689524,0.8492747628608753
2016-11,random forest,6,2017-05,18.84473740212947,44.37289578478105,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",25.52815838265158,1.1154187892615692
2016-11,gradient boosting,6,2017-05,25.191945900495366,44.37289578478105,81,22.886613197139848,4,"sin_year, cos_year, year_fraction, flux_lag12",19.180949884285685,0.8380859902278044
2016-11,ordinary least squares,12,2017-11,26.31596096212919,24.726785832255885,81,22.886613197139848,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",-1.5891751298733041,0.06943688505522976
2016-11,ridge,12,2017-11,26.322120205878466,24.726785832255885,81,22.886613197139848,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",-1.5953343736225811,0.06970600498556732
2016-11,random forest,12,2017-11,20.29189152379059,24.726785832255885,81,22.886613197139848,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",4.434894308465296,0.19377678428276696
