origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2019-02,ordinary least squares,1,2019-03,-0.3813434904129103,-0.2028890063458396,122,0.27614333265212715,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.17845448406707073,0.6462386122205587
2019-02,ridge,1,2019-03,-0.37526265587439395,-0.2028890063458396,122,0.27614333265212715,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.17237364952855436,0.6242180387737366
2019-02,random forest,1,2019-03,-0.48110891003884393,-0.2028890063458396,122,0.27614333265212715,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.2782199036930043,1.0075199028741104
2019-02,gradient boosting,1,2019-03,-0.4978817944300016,-0.2028890063458396,122,0.27614333265212715,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.29499278808416196,1.0682596796779464
2019-02,ordinary least squares,3,2019-05,-0.8134458786999066,-1.1540291790223325,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.3405833003224259,1.2333569565174956
2019-02,ridge,3,2019-05,-0.8129198182676047,-1.1540291790223325,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.34110936075472775,1.235261983255782
2019-02,random forest,3,2019-05,-0.846251073180262,-1.1540291790223325,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.30777810584207044,1.114559250394053
2019-02,gradient boosting,3,2019-05,-0.8250892420818339,-1.1540291790223325,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.3289399369404986,1.191192754071967
2019-02,ordinary least squares,6,2019-08,-1.480602851177109,-1.039966131075911,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",0.44063672010119803,1.5956811843662806
2019-02,ridge,6,2019-08,-1.4653690198139393,-1.039966131075911,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",0.42540288873802834,1.5405147922725029
2019-02,random forest,6,2019-08,-1.5156678929331042,-1.039966131075911,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",0.47570176185719326,1.72266249301938
2019-02,gradient boosting,6,2019-08,-1.3610414376409206,-1.039966131075911,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",0.3210753065650096,1.1627125068758613
2019-02,ordinary least squares,12,2020-02,-0.21518423594347838,-0.3859813886092053,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.1707971526657269,0.6185090584131155
2019-02,ridge,12,2020-02,-0.21640542304246232,-0.3859813886092053,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.16957596556674295,0.6140867640659898
2019-02,random forest,12,2020-02,-0.22200845424351268,-0.3859813886092053,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.1639729343656926,0.5937964635642978
2019-02,gradient boosting,12,2020-02,-0.18142474724878943,-0.3859813886092053,122,0.27614333265212715,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.20455664136041585,0.7407625576030367
2019-03,ordinary least squares,1,2019-04,-0.4758672560496466,-0.6355022568951602,123,0.2751647384921908,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.15963500084551357,0.5801433778188989
2019-03,ridge,1,2019-04,-0.48261716626429035,-0.6355022568951602,123,0.2751647384921908,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.1528850906308698,0.5556129446986126
2019-03,random forest,1,2019-04,-0.47272482312011344,-0.6355022568951602,123,0.2751647384921908,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.16277743377504672,0.5915635654009002
2019-03,gradient boosting,1,2019-04,-0.41026627044204406,-0.6355022568951602,123,0.2751647384921908,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.2252359864531161,0.8185495993684827
2019-03,ordinary least squares,3,2019-06,-1.6591556625650248,-1.6886780421762355,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.029522379611210736,0.10728983580157594
2019-03,ridge,3,2019-06,-1.65492188639834,-1.6886780421762355,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.03375615577789559,0.12267616833053481
2019-03,random forest,3,2019-06,-1.6045096164636894,-1.6886780421762355,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.08416842571254612,0.3058837632094885
